SKU,Week,Promo Depth %,Traffic,Conversion %,AOV,Base Price,Unit Cost,Units Sold,,,,,
J0281,11,0.27,512,0.17,"1,209.63","1,299.09",593.31,87,,,,,
J0282,11,0.22,"1,680",0.05,975.98,951.43,411.38,84,,,,,
J0283,11,0.22,"1,657",0.07,725.94,852.83,374.54,116,,,,,
J0284,11,0.23,571,0.21,"1,277.88","1,237.00",633.19,120,,,,,
J0285,11,0.07,"4,150",0.02,"1,671.18","1,385.52",594.29,83,,,,,
J0293,11,0.15,"9,400",0.01,478.92,450.00,190.39,94,,,,,
J0294,11,0.02,"6,050",0.02,502.99,377.00,165.72,121,,,,,
J0295,11,0.03,"1,300",0.06,"1,132.04",901.13,365.53,78,,,,,
J0296,11,0.15,443,0.21,494.35,519.00,246.10,93,,,,,
J0297,11,0.13,388,0.25,791.62,758.00,332.16,97,,,,,
J0299,11,0.29,"1,000",0.09,299.55,345.00,184.26,90,,,,,
J0300,11,0.10,800,0.10,289.68,301.00,146.73,80,,,,,
J0301,11,0.14,"1,640",0.00,795.65,668.42,337.50,82,,,,,
J0305,11,0.29,"1,075",0.08,455.59,586.00,283.14,86,,,,,
J0306,11,0.21,490,0.20,987.36,965.78,384.72,98,,,,,
J0307,11,0.13,268,0.34,553.04,518.00,269.35,91,,,,,
J0308,11,0.13,"2,500",0.03,809.83,879.00,389.14,75,,,,,
J0323,11,0.30,629,0.17,513.47,534.00,284.17,107,,,,,
J0328,11,0.17,"4,650",0.02,988.04,883.00,399.05,93,,,,,
J0329,11,0.10,"2,875",0.04,945.84,852.00,397.26,115,,,,,
J0330,11,0.11,"1,022",0.09,578.34,575.00,297.16,92,,,,,
J0331,11,0.18,395,0.22,652.22,728.00,310.99,87,,,,,
J0332,11,0.05,"2,050",0.04,925.98,828.00,415.88,82,,,,,
J0333,11,0.21,"1,940",0.05,796.61,885.00,483.09,97,,,,,
J0334,11,0.23,"1,011",0.09,612.16,647.75,285.18,91,,,,,
J0335,11,0.08,"9,600",0.01,"1,521.55","1,191.33",619.36,96,,,,,
J0336,11,0.24,930,0.10,650.03,683.57,266.68,93,,,,,
J0337,11,0.27,"1,050",0.08,629.46,633.34,245.63,84,,,,,
J0338,11,0.08,"5,850",0.02,"1,374.06","1,168.83",461.07,117,,,,,
J0339,11,0.24,800,0.10,985.69,"1,066.28",519.36,80,,,,,
J0340,11,0.25,900,0.12,907.72,897.10,491.05,108,,,,,
J0341,11,0.16,"1,667",0.06,"1,121.97","1,099.35",431.15,100,,,,,
J0342,11,0.04,693,0.14,"1,001.00",770.08,367.49,97,,,,,
J0343,11,0.11,820,0.10,"1,112.92","1,085.43",418.62,82,,,,,
J0344,11,0.22,500,0.20,661.88,774.88,299.25,100,,,,,
J0345,11,0.09,247,0.34,586.94,478.00,193.58,84,,,,,
J0346,11,0.13,"1,362",0.08,506.86,464.00,231.97,109,,,,,
J0347,11,0.21,"2,625",0.04,547.73,509.35,246.80,105,,,,,
J0348,11,0.19,643,0.14,531.51,476.10,192.97,90,,,,,
J0349,11,0.08,"1,311",0.09,800.23,813.85,403.77,118,,,,,
J0350,11,0.16,234,0.35,467.58,454.28,236.76,82,,,,,
J0351,11,0.28,"1,686",0.07,673.59,792.00,360.63,118,,,,,
J0352,11,0.27,676,0.17,616.99,666.00,260.31,115,,,,,
J0353,11,0.06,"3,000",0.03,792.54,635.00,274.11,90,,,,,
J0354,11,0.04,830,0.10,656.20,595.31,269.73,83,,,,,
J0355,11,0.03,"1,029",0.07,734.90,608.60,324.68,72,,,,,
J0369,11,0.27,"1,560",0.05,"1,004.20","1,059.75",472.06,78,,,,,
J0370,11,0.01,669,0.13,"1,016.57",936.00,357.26,87,,,,,
J0371,11,0.09,938,0.08,"1,302.24","1,072.00",564.07,75,,,,,
J0372,11,0.14,"1,010",0.10,938.02,864.18,399.15,101,,,,,
J0373,11,0.17,"1,660",0.00,647.53,564.38,226.23,83,,,,,
J0374,11,0.15,"2,425",0.04,610.02,614.00,249.52,97,,,,,
J0375,11,0.10,717,0.12,978.09,999.00,423.65,86,,,,,
J0376,11,0.24,375,0.20,941.04,"1,008.91",435.35,75,,,,,
J0377,11,0.26,"2,150",0.04,773.16,967.39,416.53,86,,,,,
J0379,11,0.12,908,0.12,"1,560.54","1,276.40",638.31,109,,,,,
J0380,11,0.02,592,0.13,"1,498.78","1,438.00",593.04,77,,,,,
J0381,11,0.11,579,0.14,"1,458.01","1,247.00",514.11,81,,,,,
J0382,11,0.26,300,0.29,"1,158.86","1,269.29",511.01,87,,,,,
J0385,11,0.04,"1,920",0.05,"1,005.09",888.00,395.27,96,,,,,
J0386,11,0.14,"2,150",0.04,892.37,967.00,461.79,86,,,,,
J0388,11,0.04,130,0.67,839.76,690.00,290.23,87,,,,,
J0389,11,0.10,"1,157",0.07,751.01,665.00,254.83,81,,,,,
J0390,11,0.22,144,0.54,559.80,625.00,277.21,78,,,,,
J0391,11,0.05,850,0.10,828.09,636.92,336.10,85,,,,,
J0392,11,0.11,235,0.48,643.27,625.00,340.29,113,,,,,
J0395,11,0.29,"3,067",0.03,736.38,859.00,339.09,92,,,,,
J0396,11,0.09,528,0.18,"1,142.80","1,012.50",468.86,95,,,,,
J0398,11,0.26,"3,467",0.03,710.62,885.00,366.65,104,,,,,
J0399,11,0.29,234,0.32,772.92,791.00,347.65,75,,,,,
J0400,11,0.21,"1,100",0.08,880.11,943.25,406.23,88,,,,,
J0401,11,0.11,"1,143",0.07,"1,120.89","1,168.00",484.39,80,,,,,
J0402,11,0.03,856,0.09,791.19,688.00,356.75,77,,,,,
J0413,11,0.09,682,0.11,905.46,789.64,404.71,75,,,,,
J0415,11,0.29,718,0.11,910.69,"1,043.00",513.72,79,,,,,
J0416,11,0.12,892,0.12,938.78,825.00,401.07,107,,,,,
J0417,11,0.09,365,0.23,769.78,791.00,342.34,84,,,,,
J0418,11,0.16,"2,036",0.14,723.28,749.00,294.70,285,,,,,
J0419,11,0.05,126,0.74,"1,134.86",893.67,395.53,93,,,,,
JNE1233,11,0.11,"1,189",0.09,360.73,376.00,204.50,107,,,,,
JNE1234,11,0.25,"7,600",0.01,302.82,299.21,140.88,76,,,,,
JNE1408,11,0.26,"1,222",0.09,241.04,301.00,137.78,110,,,,,
JNE1525,11,0.12,917,0.12,355.48,301.00,150.89,110,,,,,
JNE1906,11,0.05,437,0.19,420.17,376.00,169.03,83,,,,,
JNE1951,11,0.13,"1,200",0.06,404.77,368.00,200.49,72,,,,,
JNE1977,11,0.23,"7,700",0.01,255.76,301.00,163.64,77,,,,,
JNE1998,11,0.03,"1,440",0.05,313.33,301.00,123.46,72,,,,,
JNE2014,11,0.13,208,0.36,344.18,351.47,185.72,75,,,,,
JNE2032,11,0.22,"3,533",0.03,257.03,301.00,138.83,106,,,,,
JNE2049,11,0.15,"1,500",0.05,471.53,478.50,200.54,75,,,,,
JNE2086,11,0.01,28,2.62,851.20,699.00,358.80,74,,,,,
JNE2100,11,0.02,283,0.36,462.84,376.00,166.98,102,,,,,
JNE2113,11,0.22,"3,200",0.03,516.28,499.00,270.07,96,,,,,
JNE2131,11,0.23,646,0.13,590.23,599.00,264.89,84,,,,,
JNE2132,11,0.27,"1,283",0.06,483.15,524.00,240.87,77,,,,,
JNE2145,11,0.02,291,0.33,457.56,391.00,171.27,96,,,,,
JNE2153,11,0.00,"7,900",0.01,515.51,424.00,194.23,79,,,,,
JNE2171,11,0.10,360,0.20,554.49,515.53,219.91,72,,,,,
JNE2199,11,0.11,"2,180",0.05,422.48,353.00,135.59,109,,,,,
JNE2205,11,0.08,"1,540",0.00,346.34,333.00,153.92,77,,,,,
JNE2251,11,0.29,377,0.22,298.02,399.00,197.54,83,,,,,
JNE2265,11,0.13,"2,575",0.04,353.56,318.00,160.26,103,,,,,
JNE2266,11,0.10,606,0.17,352.06,349.00,165.91,103,,,,,
JNE2270,11,0.18,"2,175",0.04,578.33,518.00,277.99,87,,,,,
JNE2291,11,0.25,249,0.35,380.89,376.00,205.18,87,,,,,
JNE2294,11,0.18,789,0.09,480.36,544.00,225.70,71,,,,,
JNE2305,11,0.15,889,0.09,334.48,361.93,139.83,80,,,,,
JNE3030,11,0.04,47,1.72,864.34,736.00,300.20,81,,,,,
JNE3042,11,0.12,330,0.33,334.60,301.00,129.94,109,,,,,
JNE3068,11,0.15,321,0.24,452.07,464.00,241.53,77,,,,,
JNE3160,11,0.06,"2,733",0.03,891.44,729.00,381.56,82,,,,,
JNE3225,11,0.22,219,0.36,342.51,349.00,144.10,79,,,,,
JNE3252,11,0.26,354,0.26,405.59,471.00,239.01,92,,,,,
JNE3256,11,0.20,780,0.10,412.54,487.00,208.69,78,,,,,
JNE3257,11,0.07,"1,011",0.09,532.21,436.00,188.38,91,,,,,
JNE3261,11,0.13,"3,650",0.02,366.47,374.37,163.89,73,,,,,
JNE3265,11,0.16,"1,600",0.00,358.49,318.00,159.77,80,,,,,
JNE3273,11,0.07,"2,120",0.05,528.82,475.00,201.66,106,,,,,
JNE3288,11,0.19,709,0.11,425.92,420.00,201.04,78,,,,,
JNE3291,11,0.13,569,0.13,533.67,452.53,229.83,74,,,,,
JNE3294,11,0.04,314,0.22,560.81,432.00,211.46,69,,,,,
JNE3296,11,0.23,"1,580",0.05,391.62,431.00,186.33,79,,,,,
JNE3311,11,0.26,512,0.16,497.83,599.00,252.28,82,,,,,
JNE3313,11,0.21,"1,540",0.00,607.51,582.00,318.68,77,,,,,
JNE3334,11,0.02,"1,062",0.08,374.46,318.00,172.41,85,,,,,
JNE3348,11,0.08,"2,060",0.00,382.36,372.00,202.02,103,,,,,
JNE3363,11,0.09,"5,100",0.02,467.58,376.00,190.84,102,,,,,
JNE3364,11,0.30,"1,567",0.06,294.61,376.00,152.12,94,,,,,
JNE3365,11,0.18,588,0.16,321.34,370.03,159.25,94,,,,,
JNE3366,11,0.05,"1,440",0.05,377.60,376.00,176.49,72,,,,,
JNE3368,11,0.16,"1,157",0.07,500.27,469.75,250.55,81,,,,,
JNE3369,11,0.13,"2,967",0.03,444.88,399.00,186.10,89,,,,,
JNE3371,11,0.01,208,0.36,364.83,318.00,149.30,75,,,,,
JNE3373,11,0.02,"1,483",0.06,427.27,375.20,195.31,89,,,,,
JNE3376,11,0.21,494,0.16,427.39,462.86,220.43,79,,,,,
JNE3383,11,0.20,486,0.14,411.15,399.00,192.42,68,,,,,
JNE3384,11,0.27,106,0.68,235.19,301.00,134.04,72,,,,,
JNE3389,11,0.10,490,0.20,559.43,452.00,199.80,98,,,,,
JNE3391,11,0.16,"4,500",0.02,409.29,432.00,234.27,90,,,,,
JNE3395,11,0.10,971,0.07,419.55,333.00,160.72,68,,,,,
JNE3396,11,0.10,"1,850",0.04,501.67,502.15,244.21,74,,,,,
JNE3398,11,0.08,576,0.17,365.55,301.00,133.52,98,,,,,
JNE3399,11,0.15,950,0.08,411.32,428.92,199.22,76,,,,,
JNE3400,11,0.03,883,0.12,480.09,459.00,185.62,106,,,,,
JNE3401,11,0.23,"2,275",0.04,314.33,301.00,131.84,91,,,,,
JNE3403,11,0.17,809,0.11,447.27,399.00,208.40,89,,,,,
JNE3405,11,0.21,"1,133",0.06,518.84,551.32,243.02,68,,,,,
JNE3407,11,0.22,"1,071",0.07,304.24,301.00,164.19,75,,,,,
JNE3408,11,0.28,677,0.13,382.63,426.86,192.26,88,,,,,
JNE3412,11,0.29,32,2.07,416.49,435.00,169.72,67,,,,,
JNE3416,11,0.04,74,1.00,335.27,301.00,123.80,74,,,,,
JNE3420,11,0.17,660,0.10,308.11,301.00,145.69,66,,,,,
JNE3421,11,0.27,"1,300",0.00,387.37,435.00,191.68,65,,,,,
JNE3422,11,0.04,975,0.08,339.20,301.00,142.10,78,,,,,
JNE3423,11,0.24,975,0.08,428.84,414.29,189.43,78,,,,,
JNE3424,11,0.02,412,0.16,326.85,301.00,143.53,66,,,,,
JNE3426,11,0.14,400,0.22,315.68,333.00,127.24,88,,,,,
JNE3427,11,0.00,"2,650",0.04,376.83,301.00,145.79,106,,,,,
JNE3429,11,0.14,123,0.66,331.37,301.00,119.22,81,,,,,
JNE3431,11,0.17,"1,038",0.08,294.32,317.14,163.87,83,,,,,
JNE3432,11,0.16,"4,450",0.02,430.65,432.00,168.27,89,,,,,
JNE3434,11,0.12,"3,650",0.02,365.88,301.00,162.00,73,,,,,
JNE3437,11,0.04,925,0.08,536.83,492.12,269.14,74,,,,,
JNE3438,11,0.23,"2,375",0.04,453.78,459.00,245.08,95,,,,,
JNE3439,11,0.11,82,0.90,484.68,416.01,180.50,74,,,,,
JNE3440,11,0.16,412,0.24,417.49,411.83,221.52,99,,,,,
JNE3443,11,0.24,500,0.16,270.75,258.50,128.16,80,,,,,
JNE3445,11,0.20,"1,740",0.05,509.53,487.00,197.90,87,,,,,
JNE3447,11,0.24,326,0.23,276.86,301.00,123.87,75,,,,,
JNE3449,11,0.21,811,0.09,293.53,297.42,149.33,73,,,,,
JNE3452,11,0.10,"2,100",0.04,345.95,297.42,128.35,84,,,,,
JNE3454,11,0.03,"3,950",0.02,530.50,435.00,192.74,79,,,,,
JNE3456,11,0.12,785,0.13,353.88,296.22,128.65,102,,,,,
JNE3457,11,0.23,88,0.90,721.94,798.00,319.86,79,,,,,
JNE3458,11,0.12,"1,129",0.07,385.56,379.35,161.24,79,,,,,
JNE3459,11,0.21,"3,500",0.02,354.56,399.00,156.69,70,,,,,
JNE3460,11,0.17,"4,500",0.02,423.59,480.00,236.10,90,,,,,
JNE3461,11,0.25,627,0.11,318.21,398.37,164.69,69,,,,,
JNE3463,11,0.19,"1,800",0.04,569.38,518.96,260.54,72,,,,,
JNE3464,11,0.14,500,0.18,796.07,719.00,318.12,90,,,,,
JNE3465,11,0.09,"2,467",0.03,573.38,491.80,255.66,74,,,,,
JNE3466,11,0.20,"2,567",0.03,761.75,752.65,317.91,77,,,,,
JNE3467,11,0.02,820,0.10,455.50,345.00,158.26,82,,,,,
JNE3468,11,0.29,471,0.14,333.40,385.51,159.15,66,,,,,
JNE3470,11,0.14,560,0.15,350.66,301.00,114.87,84,,,,,
JNE3471,11,0.09,"3,150",0.02,322.06,301.00,144.44,63,,,,,
JNE3472,11,0.11,159,0.61,390.19,319.00,155.28,97,,,,,
JNE3473,11,0.13,"1,250",0.06,548.48,487.00,203.57,75,,,,,
JNE3475,11,0.12,"4,700",0.02,334.07,333.00,130.46,94,,,,,
JNE3476,11,0.05,520,0.15,472.84,399.00,161.22,78,,,,,
JNE3477,11,0.29,912,0.08,424.93,484.00,217.41,73,,,,,
JNE3479,11,0.08,"1,300",0.05,304.13,301.00,143.60,65,,,,,
JNE3481,11,0.01,"1,067",0.06,374.55,301.00,127.13,64,,,,,
JNE3482,11,0.23,800,0.11,281.38,314.97,132.83,88,,,,,
JNE3483,11,0.21,988,0.08,611.04,724.00,328.30,79,,,,,
JNE3484,11,0.29,960,0.10,295.35,301.00,160.27,96,,,,,
JNE3485,11,0.08,800,0.09,538.20,459.00,236.80,72,,,,,
JNE3486,11,0.11,344,0.18,415.74,344.25,155.39,62,,,,,
JNE3487,11,0.19,63,1.21,339.84,326.10,129.32,76,,,,,
JNE3488,11,0.04,"2,433",0.03,339.51,301.00,139.70,73,,,,,
JNE3491,11,0.03,461,0.18,472.83,396.48,162.36,83,,,,,
JNE3500,11,0.02,650,0.10,432.78,343.27,170.12,65,,,,,
JNE3501,11,0.25,625,0.12,364.65,350.77,139.52,75,,,,,
JNE3504,11,0.05,"1,575",0.04,496.57,459.00,251.60,63,,,,,
JNE3506,11,0.25,"1,940",0.00,629.80,619.17,245.24,97,,,,,
JNE3510,11,0.25,"1,012",0.08,441.77,428.88,229.23,81,,,,,
JNE3515,11,0.17,"2,075",0.04,483.58,453.54,224.82,83,,,,,
JNE3516,11,0.17,66,1.19,394.00,345.00,134.03,78,,,,,
JNE3517,11,0.13,592,0.12,466.63,451.00,237.12,71,,,,,
JNE3518,11,0.22,"1,533",0.06,487.98,452.18,175.62,92,,,,,
JNE3522,11,0.27,700,0.12,307.47,325.00,147.07,84,,,,,
JNE3530,11,0.18,"1,925",0.04,290.73,333.00,166.55,77,,,,,
JNE3534,11,0.28,190,0.41,319.97,325.00,137.18,78,,,,,
JNE3535,11,0.18,"1,820",0.05,435.02,435.00,236.74,91,,,,,
JNE3537,11,0.07,"1,350",0.06,413.37,367.00,152.46,81,,,,,
JNE3539,11,0.19,789,0.09,333.66,330.00,176.38,71,,,,,
JNE3542,11,0.19,488,0.17,297.32,333.00,179.89,83,,,,,
JNE3543,11,0.12,"1,414",0.07,381.46,357.00,163.00,99,,,,,
JNE3544,11,0.11,406,0.17,381.89,320.00,151.98,69,,,,,
JNE3545,11,0.29,"1,540",0.05,238.29,318.00,126.91,77,,,,,
JNE3546,11,0.01,"4,900",0.02,530.38,467.68,229.33,98,,,,,
JNE3547,11,0.10,438,0.16,488.96,517.00,274.06,70,,,,,
JNE3548,11,0.08,544,0.16,568.63,517.00,271.78,87,,,,,
JNE3549,11,0.02,"7,000",0.01,406.66,318.00,133.73,70,,,,,
JNE3553,11,0.00,135,0.54,687.39,517.00,275.46,73,,,,,
JNE3554,11,0.06,850,0.08,671.05,517.00,276.96,68,,,,,
JNE3555,11,0.21,"2,567",0.03,485.90,487.00,210.11,77,,,,,
JNE3559,11,0.25,810,0.10,416.06,487.00,191.32,81,,,,,
JNE3560,11,0.19,810,0.10,527.75,474.38,255.04,81,,,,,
JNE3562,11,0.19,"1,029",0.07,397.87,371.73,152.52,72,,,,,
JNE3564,11,0.28,"1,300",0.07,438.67,487.00,261.12,91,,,,,
JNE3565,11,0.23,"1,340",0.05,316.72,318.00,170.31,67,,,,,
JNE3566,11,0.24,100,0.92,349.22,334.55,128.77,92,,,,,
JNE3567,11,0.21,357,0.21,399.06,388.77,148.62,75,,,,,
JNE3568,11,0.19,54,1.47,415.40,435.00,211.57,80,,,,,
JNE3571,11,0.02,600,0.12,620.23,487.00,200.56,72,,,,,
JNE3575,11,0.13,"1,217",0.06,436.04,471.00,198.73,73,,,,,
JNE3576,11,0.02,"3,600",0.02,565.67,487.00,236.70,72,,,,,
JNE3577,11,0.09,654,0.13,755.10,696.00,372.92,85,,,,,
JNE3578,11,0.15,"1,317",0.06,576.59,612.00,255.75,79,,,,,
JNE3579,11,0.20,733,0.09,254.79,301.00,136.98,66,,,,,
JNE3601,11,0.05,269,0.26,311.30,298.80,116.37,70,,,,,
JNE3602,11,0.25,692,0.12,360.71,376.00,148.87,83,,,,,
JNE3603,11,0.27,"6,400",0.01,292.42,301.00,141.28,64,,,,,
JNE3605,11,0.05,514,0.14,685.58,517.00,274.58,72,,,,,
JNE3606,11,0.21,300,0.25,445.24,481.20,224.36,75,,,,,
JNE3607,11,0.07,198,0.44,546.57,466.51,255.68,87,,,,,
JNE3608,11,0.20,"1,725",0.04,345.75,313.64,147.51,69,,,,,
JNE3609,11,0.20,"1,580",0.00,503.69,568.00,306.96,79,,,,,
JNE3610,11,0.01,335,0.20,387.74,301.00,159.47,67,,,,,
JNE3611,11,0.18,538,0.13,479.20,444.66,235.68,70,,,,,
JNE3612,11,0.29,"8,300",0.01,291.69,380.00,167.06,83,,,,,
JNE3613,11,0.07,"1,483",0.06,501.48,399.00,168.85,89,,,,,
JNE3614,11,0.01,268,0.25,556.68,421.33,189.95,67,,,,,
JNE3615,11,0.12,248,0.27,281.22,301.00,116.32,67,,,,,
JNE3616,11,0.23,"1,500",0.05,266.58,320.00,155.61,75,,,,,
JNE3617,11,0.08,492,0.13,295.53,301.00,150.93,64,,,,,
JNE3618,11,0.30,303,0.30,312.90,382.98,154.09,91,,,,,
JNE3619,11,0.04,267,0.33,345.90,293.36,150.19,88,,,,,
JNE3620,11,0.14,789,0.09,343.20,322.79,124.68,71,,,,,
JNE3621,11,0.21,"1,114",0.07,411.10,455.00,249.31,78,,,,,
JNE3622,11,0.15,692,0.12,406.13,349.00,134.41,83,,,,,
JNE3623,11,0.19,"3,400",0.02,345.67,362.00,196.44,68,,,,,
JNE3627,11,0.26,565,0.17,250.84,318.00,121.22,96,,,,,
JNE3628,11,0.01,"2,700",0.03,556.90,487.00,261.74,81,,,,,
JNE3630,11,0.18,350,0.20,404.36,399.00,153.70,70,,,,,
JNE3633,11,0.14,"3,200",0.03,450.49,439.13,202.47,96,,,,,
JNE3634,11,0.25,150,0.54,446.07,519.06,229.94,81,,,,,
JNE3635,11,0.01,"1,480",0.00,358.05,330.00,142.47,74,,,,,
JNE3636,11,0.06,"3,550",0.02,576.74,459.00,216.98,71,,,,,
JNE3637,11,0.04,184,0.44,670.01,499.00,221.21,81,,,,,
JNE3638,11,0.07,460,0.15,560.31,517.00,232.99,69,,,,,
JNE3639,11,0.04,15,4.40,776.12,683.07,271.04,64,,,,,
JNE3640,11,0.14,250,0.28,716.70,658.11,356.88,70,,,,,
JNE3642,11,0.08,"2,025",0.04,384.35,321.00,124.69,81,,,,,
JNE3644,11,0.13,"1,600",0.04,325.35,315.00,148.85,64,,,,,
JNE3645,11,0.24,"1,500",0.06,688.67,663.00,294.75,90,,,,,
JNE3648,11,0.16,"1,380",0.05,562.86,537.78,278.58,69,,,,,
JNE3651,11,0.25,"4,300",0.02,422.82,466.83,219.96,86,,,,,
JNE3652,11,0.21,292,0.24,340.81,338.00,165.60,70,,,,,
JNE3653,11,0.23,"1,071",0.07,377.11,354.00,159.58,75,,,,,
JNE3654,11,0.27,"3,950",0.02,440.27,454.12,243.76,79,,,,,
JNE3655,11,0.03,271,0.28,327.17,317.00,121.84,76,,,,,
JNE3656,11,0.27,755,0.11,488.71,574.00,219.47,83,,,,,
JNE3658,11,0.17,"1,520",0.00,356.90,354.00,162.44,76,,,,,
JNE3659,11,0.28,122,0.60,433.26,518.72,258.00,73,,,,,
JNE3660,11,0.22,149,0.47,372.78,369.04,151.92,70,,,,,
JNE3661,11,0.16,"2,950",0.02,330.54,293.84,127.41,59,,,,,
JNE3662,11,0.25,"1,117",0.06,446.15,455.50,237.93,67,,,,,
JNE3665,11,0.21,274,0.31,621.29,563.25,231.03,85,,,,,
JNE3666,11,0.21,263,0.27,272.36,301.00,116.95,71,,,,,
JNE3669,11,0.14,21,2.92,562.45,482.22,230.94,61,,,,,
JNE3670,11,0.20,"7,000",0.01,384.98,365.03,142.89,70,,,,,
JNE3671,11,0.00,662,0.13,794.61,675.25,271.97,86,,,,,
JNE3674,11,0.22,400,0.17,559.66,549.00,266.81,68,,,,,
JNE3675,11,0.29,"2,400",0.03,549.21,712.00,293.49,72,,,,,
JNE3676,11,0.15,"1,233",0.06,413.73,367.00,140.25,74,,,,,
JNE3680,11,0.09,521,0.14,645.78,574.00,278.53,73,,,,,
JNE3687,11,0.06,"1,160",0.05,590.32,545.00,222.08,58,,,,,
JNE3688,11,0.24,529,0.14,582.49,599.00,281.72,74,,,,,
JNE3689,11,0.30,"1,433",0.06,374.40,419.64,201.21,86,,,,,
JNE3690,11,0.09,228,0.29,742.13,726.00,365.56,66,,,,,
JNE3691,11,0.27,800,0.10,660.84,853.50,461.25,80,,,,,
JNE3697,11,0.22,"1,600",0.00,466.16,497.30,189.00,80,,,,,
JNE3698,11,0.08,155,0.51,393.09,342.00,130.16,79,,,,,
JNE3701,11,0.25,943,0.07,305.12,299.84,125.72,66,,,,,
JNE3702,11,0.25,"3,250",0.02,335.13,325.00,126.55,65,,,,,
JNE3703,11,0.08,81,0.86,329.71,290.17,117.68,70,,,,,
JNE3704,11,0.16,"1,483",0.06,537.46,487.00,247.37,89,,,,,
JNE3706,11,0.03,"2,200",0.04,478.96,410.19,194.19,88,,,,,
JNE3707,11,0.06,"3,250",0.02,618.08,501.50,264.81,65,,,,,
JNE3708,11,0.12,"1,520",0.05,974.25,987.00,382.77,76,,,,,
JNE3709,11,0.02,"1,750",0.04,915.77,792.00,353.98,70,,,,,
JNE3710,11,0.10,242,0.26,803.59,701.96,358.79,63,,,,,
JNE3712,11,0.13,116,0.69,476.06,518.00,225.75,80,,,,,
JNE3713,11,0.02,677,0.13,451.99,354.00,157.50,88,,,,,
JNE3714,11,0.04,"3,400",0.02,627.62,487.00,238.20,68,,,,,
JNE3715,11,0.13,35,1.92,311.55,301.00,159.74,67,,,,,
JNE3716,11,0.03,527,0.15,498.08,425.50,185.45,79,,,,,
JNE3717,11,0.05,925,0.08,385.45,301.00,138.93,74,,,,,
JNE3718,11,0.05,922,0.09,585.62,466.48,195.32,83,,,,,
JNE3719,11,0.24,305,0.21,348.98,399.00,184.17,64,,,,,
JNE3720,11,0.10,825,0.08,541.33,517.00,209.45,66,,,,,
JNE3721,11,0.28,"2,500",0.03,274.87,296.49,135.25,75,,,,,
JNE3722,11,0.10,"1,540",0.05,337.84,301.00,136.85,77,,,,,
JNE3724,11,0.07,162,0.42,498.18,484.00,194.07,68,,,,,
JNE3725,11,0.01,830,0.10,506.93,442.00,212.78,83,,,,,
JNE3726,11,0.27,875,0.08,328.83,330.00,173.98,70,,,,,
JNE3727,11,0.29,"1,420",0.00,481.17,525.00,286.18,71,,,,,
JNE3728,11,0.02,642,0.12,451.17,330.00,139.14,77,,,,,
JNE3730,11,0.27,419,0.21,289.70,301.00,149.22,88,,,,,
JNE3732,11,0.26,147,0.45,440.04,431.00,185.46,66,,,,,
JNE3733,11,0.13,292,0.26,509.25,520.00,212.72,76,,,,,
JNE3734,11,0.21,310,0.20,449.45,431.00,217.03,62,,,,,
JNE3735,11,0.01,"1,220",0.00,397.67,380.00,195.24,61,,,,,
JNE3736,11,0.07,"1,580",0.05,476.74,399.00,216.94,79,,,,,
JNE3738,11,0.14,957,0.07,359.95,344.70,181.59,67,,,,,
JNE3739,11,0.00,"1,267",0.06,519.49,443.49,242.82,76,,,,,
JNE3740,11,0.24,373,0.22,309.25,301.00,147.61,82,,,,,
JNE3741,11,0.21,800,0.09,489.16,459.00,206.42,72,,,,,
JNE3742,11,0.14,359,0.17,393.00,432.00,208.79,61,,,,,
JNE3743,11,0.07,"1,086",0.07,372.44,317.00,150.77,76,,,,,
JNE3744,11,0.04,"2,175",0.04,520.53,460.00,182.29,87,,,,,
JNE3745,11,0.22,"3,750",0.02,249.49,267.56,131.32,75,,,,,
JNE3748,11,0.09,900,0.07,526.04,431.00,199.39,63,,,,,
JNE3749,11,0.21,322,0.27,388.36,424.36,176.86,87,,,,,
JNE3750,11,0.02,281,0.31,735.74,544.00,244.06,87,,,,,
JNE3751,11,0.29,183,0.36,275.76,349.00,168.42,66,,,,,
JNE3752,11,0.01,"1,000",0.06,437.85,345.00,153.26,60,,,,,
JNE3753,11,0.04,"2,133",0.03,586.07,475.00,191.61,64,,,,,
JNE3756,11,0.05,373,0.15,526.62,487.00,189.24,56,,,,,
JNE3757,11,0.22,733,0.09,442.03,487.00,255.67,66,,,,,
JNE3758,11,0.19,43,1.43,408.77,376.00,147.57,62,,,,,
JNE3759,11,0.17,"1,450",0.04,591.15,540.95,252.27,58,,,,,
JNE3760,11,0.09,"1,525",0.04,453.69,427.89,216.55,61,,,,,
JNE3761,11,0.12,"1,725",0.04,304.22,279.50,131.91,69,,,,,
JNE3762,11,0.10,167,0.51,306.69,318.00,121.92,85,,,,,
JNE3763,11,0.29,88,0.75,365.99,459.00,214.01,66,,,,,
JNE3764,11,0.07,198,0.42,430.64,379.54,187.53,83,,,,,
JNE3765,11,0.04,857,0.07,536.07,517.00,228.68,60,,,,,
JNE3766,11,0.24,315,0.27,317.13,310.20,157.95,85,,,,,
JNE3767,11,0.10,125,0.72,570.36,487.00,261.57,90,,,,,
JNE3768,11,0.21,"1,171",0.07,522.60,479.27,253.10,82,,,,,
JNE3770,11,0.03,300,0.20,610.66,487.00,248.81,60,,,,,
JNE3771,11,0.14,"1,257",0.07,410.38,346.00,181.37,88,,,,,
